
2018 Q1;e201113;INF;2,1;2,4;2,7;2,2;2,7;3,2;1,8;2,1;2,4;2;2,5;3;2;2,7;3,4;1,9;2,6;3,3
2018 Q1;e201113;PKB;3,6;3,9;4,2;3,2;3,7;4,2;4,2;4,5;4,8;3,3;3,8;4,3;3;3,6;4,2;3,3;3,9;4,5
2018 Q1;e201113;IREF;1,49;1,5;1,51;1,5;1,75;2;1,49;1,5;1,51;1,5;1,62;1,7;1,5;2;2,5;1,5;1,9;2,3
2018 Q1;e201113;D;4,19;4,13;4;6,3;6,1;6;;;;;;;;;;
2018 Q1;e201120;INF;0,4;2,1;3,9;0,3;2,7;5;1;1,8;2,8;0,5;2,4;4,4;0,1;2,9;5,5;0,4;2,4;4,4
2018 Q1;e201120;PKB;1,8;4,1;5,3;0,6;2,9;4,8;2,7;4,2;5,4;1;3,5;5,5;0,3;2,9;5,3;1;3,3;5,3
2018 Q1;e201120;IREF;0,92;1,5;2,08;0,5;1,88;3,33;1,33;1,5;1,67;0,63;1,54;3,54;0,5;2,16;4,46;0,69;1,9;3,2
2018 Q1;e201120;D;4,21;4,24;4,2;5,9;5,2;5,1;7,6;6,8;6;69;65;65;2,5;2;1,7;
2018 Q1;e201400;INF;1;2,5;3,5;1;2;3,7;1,8;2;2,2;1,5;2,9;3,5;1,5;2,7;4;1;2,5;4
2018 Q1;e201400;PKB;1,5;3;3,5;1;2,5;3,5;3,2;3,8;4,3;2;3;4;1,5;2,5;4;1,5;2,5;3,5
2018 Q1;e201400;IREF;1;1,75;2,5;0,5;1,75;3;1,5;1,5;1,5;1,25;1,75;2;1;2;3;2;2,5;3,5
2018 Q1;e201400;D;4,2;4;4,3;6,5;6;5,8;5;5;3;70;75;75;1,5;1;1;
2018 Q1;e201107;INF;1,5;2,2;3;1,5;2,8;4;1,2;2;2,8;1,2;2,5;3,7;1,5;2,7;4;1,2;2,5;3,9
2018 Q1;e201107;PKB;2,5;3,7;5;1,5;3,1;4,7;3,8;4,5;5;2,5;3,5;4,5;1,5;3,1;4,5;2,2;3,4;4,6
2018 Q1;e201107;IREF;1,49;1,5;1,6;1,5;2,06;2,5;1,45;1,5;1,6;1,3;1,66;2,21;1,25;2,34;3;1,2;2,12;2,72
2018 Q1;e201107;D;4,19;4,18;4,16;5,8;5,2;5;7;6,7;6;70;75;68;2,4;2,2;1,8;
2018 Q1;e201100;INF;1,9;2,4;2,8;2,2;2,6;3,6;1,6;2,1;2,4;1,9;2,4;3,1;2,3;2,7;3,6;2,1;2,8;3,3
2018 Q1;e201100;PKB;3,3;3,5;4,2;2,9;3,4;3,9;3,9;4,1;4,5;3,3;3,6;4,2;2,8;3,2;3,8;2,6;3,2;3,9
2018 Q1;e201100;IREF;1,5;1,55;1,6;1,5;1,55;1,6;1,5;1,52;1,53;1,55;1,6;1,65;1,6;1,65;1,7;1,6;1,9;2,1
2018 Q1;e201100;D;4,26;4,3;4,35;7,1;7,3;7,4;5,4;4,9;4,9;70;67;63;2,3;2;1,7;
2018 Q1;e201306;INF;0;1,7;3,5;0;2,5;5,5;0,7;1,9;2,9;-0,2;1,8;3,8;0;2,5;5,5;0,3;2,5;4,7
2018 Q1;e201306;PKB;2,2;3,2;4,7;;;;3,2;4,4;5,6;0,2;3,5;5,4;0;2,7;4,7;1;3,3;4,9
2018 Q1;e201306;IREF;1;1,5;2,5;0,5;1,5;4,5;1,4;1,5;1,9;0,8;1,5;2,9;0,5;1,5;4,5;0,9;1,7;3,7
2018 Q1;e201306;D;4,18;4,14;4,1;5,9;5,1;4,5;7,3;7,2;6,5;65;70;70;2,4;1,9;1,7;
2018 Q1;e201500;INF;1,1;2,3;3;1,2;2,5;3,2;1,5;2,1;2,7;1,3;2,3;2,9;1,3;2,4;3;1,2;2,3;3
2018 Q1;e201500;PKB;3,2;3,8;4,5;3;3,5;4,2;3,8;4,5;5;3,2;3,7;4,4;2,9;3,5;4,3;2,9;3,7;4,5
2018 Q1;e201500;IREF;1,5;1,5;1,65;1,5;1,75;2;1,5;1,5;1,5;1,5;1,75;2,1;1,5;1,9;2,2;1,5;1,9;2,2
2018 Q1;e201500;D;4,21;4,23;4,29;6,3;5,7;5,5;6,4;5,4;5,1;63;58;51;2,4;2,3;2,1;
2018 Q1;e201203;INF;1,1;2,1;3,1;0,9;2,9;4,9;1;1,5;2;1,7;2,7;3,7;0,5;2,5;4,5;0,1;2,1;4,1
2018 Q1;e201203;PKB;3,2;4,2;5,2;1,2;3,2;5,2;4,1;4,6;5,1;2,7;3,7;4,7;0,6;2,6;4,6;1,6;3,6;5,6
2018 Q1;e201203;IREF;1,5;1,58;1,58;1,5;2;2;1,5;1,5;1,5;1,5;1,75;1,75;1,5;2;2;1,5;1,81;1,81
2018 Q1;e201203;D;4,24;4,17;4,1;5,8;5,7;5,7;7,8;5,3;5;66;62;60;2,3;1,8;1,8;
2018 Q1;e201800;INF;1;1,8;4;1;2,5;5;1;1,7;2,5;1;1,9;4;1;2,5;5;1;2;5
2018 Q1;e201800;PKB;1,5;3,8;5;1;3,5;5;2,5;4,7;6;1,5;3,8;5;1;3,5;5;1;3,5;5
2018 Q1;e201800;IREF;1,25;1,5;1,75;0,75;1,25;2;1,25;1,5;1,75;1;1,5;1,75;0,75;1,25;2;1;1,5;2
2018 Q1;e201800;D;;;;;;;;;;;;;;;;
2018 Q1;e201131;INF;1,5;1,6;1,9;1,8;2;2,2;1,4;1,6;1,8;1,7;1,9;2,2;1,8;2;2,2;1,78;2,1;2,44
2018 Q1;e201131;PKB;3,2;3,6;3,8;2,8;3;3,2;4,2;4,5;4,6;2,8;3,1;3,2;2;3;3,5;2,48;3,12;3,48
2018 Q1;e201131;IREF;1,49;1,5;1,51;1,49;1,5;1,51;1,49;1,5;1,51;1,5;1,54;1,55;1,63;1,88;2,25;1,68;1,93;2,12
2018 Q1;e201131;D;;;;;;;;;;;;;;;;
2018 Q1;e201115;INF;1,6;1,9;2,2;1,6;2,1;2,6;1,7;1,8;1,9;1,7;2;2,3;1,8;2,3;2,8;1,3;2,3;3,3
2018 Q1;e201115;PKB;3,9;4,1;4,3;3,3;3,8;4,3;4,4;4,5;4,6;3,9;4,1;4,3;3,3;3,8;4,3;2,8;3,8;4,8
2018 Q1;e201115;IREF;1,5;1,5;1,5;1,5;1,5;1,75;1,5;1,5;1,5;1,5;1,5;1,54;1,5;1,54;1,88;1,59;1,75;1,97
2018 Q1;e201115;D;;;;;;;;;;;;;;;;
2018 Q1;e201102;INF;1,5;2,3;2,7;1,5;2;2,5;1,7;2;2,6;1,2;2,4;3,3;0,7;2;3,5;1;2,1;3
2018 Q1;e201102;PKB;;;;;;;3,5;4;4,6;2;3,5;4,5;1,8;3,5;4,5;2,4;3,7;4,8
2018 Q1;e201102;IREF;1,25;1,5;2;1,75;2,2;3;1,25;1,5;1,75;1,5;1,75;3;1,5;2,5;3,5;1,5;2,3;3,5
2018 Q1;e201102;D;4,26;4,2;4,15;6;6,3;6,5;5;4,7;4;;;;2,2;2,1;2,1;
2018 Q1;e201127;INF;0,8;1,6;2,6;1,1;2;2,3;1;1,5;2,5;0,6;1,9;3,1;0,5;1,9;3,3;1;1,8;2,8
2018 Q1;e201127;PKB;2,5;4,1;4,8;2,3;3,9;4,6;3;4,5;4,7;2,2;4;4,6;2;4,1;4,8;1,9;4,2;4,6
2018 Q1;e201127;IREF;1;1,5;2;1;1,75;2,5;1,25;1,5;1,75;1,25;1,55;2;1,5;1,95;2,25;1,35;1,7;2,2
2018 Q1;e201127;D;4,17;4,11;4,09;5,9;4,9;4,3;6,1;5,7;6;65;70;75;2,5;2,2;2;
2018 Q1;e201114;INF;;;;;;;0,5;1,6;2,7;0,5;2,1;3,7;0,5;2,2;3,9;0,5;2,2;3,9
2018 Q1;e201114;PKB;;;;;;;3,1;4,5;5,9;2,5;4;5,5;2,1;3,8;5,5;2,1;3,8;5,5
2018 Q1;e201114;IREF;;;;;;;1,5;1,5;1,5;0,75;1,5;2,5;0,75;1,65;3;0,9;1,75;2,6
2018 Q1;e201114;D;;;;;;;;;;;;;;;;
2018 Q1;e201600;INF;1,4;1,8;2;2,2;2,6;2,9;1,4;1,7;1,9;1,6;2,1;2,4;2;2,6;2,9;2;2,3;2,5
2018 Q1;e201600;PKB;3,3;3,5;3,6;3;3,2;3,5;3,9;4,1;4,3;3,2;3,5;3,7;3;3,3;3,6;3,3;3,6;3,9
2018 Q1;e201600;IREF;1,25;1,5;1,75;1,5;2;2,25;1,5;1,5;1,5;1,35;1,8;2;1,85;2,2;2,3;2;2,2;2,35
2018 Q1;e201600;D;4,17;4,07;4,02;6,3;5,8;5,4;6,6;7,1;7,4;62;62;63;1,4;1,5;1,5;
2018 Q1;e201118;INF;1,5;1,9;2,5;1,8;2,3;2,8;1,5;1,8;2,4;1,8;2,3;2,6;1,8;2,5;2,8;2;2,5;2,9
2018 Q1;e201118;PKB;3,5;3,7;4,3;2,2;3;3,5;3,8;4;4,5;3;3,4;3,8;2,5;3;3,5;3;3,5;4
2018 Q1;e201118;IREF;1,49;1,5;1,75;1,5;2;2,25;1,49;1,5;1,51;1,5;1,6;1,75;1,75;2;2,25;1,6;1,75;2,1
2018 Q1;e201118;D;4,2;4,18;4,15;5,9;5;4,8;10;7;6,6;66;65;65;2,5;1,5;0,6;
2018 Q1;e201301;INF;1,9;2,1;2,2;2,1;2,3;2,4;2,1;2,3;2,4;1,9;2,1;2,4;2,1;2,4;2,6;2,2;2,4;2,6
2018 Q1;e201301;PKB;3,9;4;4,2;3,6;3,8;3,9;3,9;4,3;4,5;3,1;3,5;3,8;3;3,2;3,4;3,3;3,6;3,9
2018 Q1;e201301;IREF;;;;;;;;;;;;;;;;;;
2018 Q1;e201301;D;;;;;;;;;;;;;;;;
