
2019 Q4;e201113;INF;2,7;3;3,3;2,8;3,3;3,8;2,1;2,3;2,5;2,8;3,1;3,4;2,8;3,3;3,8;2,5;3;3,5
2019 Q4;e201113;PKB;3,7;4;4,3;3,3;3,8;4,3;4,1;4,3;4,5;3,3;3,6;3,9;2,8;3,3;3,8;3;3,5;4
2019 Q4;e201113;IREF;1,49;1,5;1,51;1,49;1,5;1,51;1,49;1,5;1,51;1,49;1,5;1,51;1,49;1,5;1,51;1,5;1,6;1,75
2019 Q4;e201113;D;4,3;4,27;4,24;5,4;5,2;5,2;;;;;;;;;;
2019 Q4;e201120;INF;1,1;2,7;4,8;0,3;2,5;4,2;2,2;2,3;2,4;1,8;3;4,6;0,2;2,5;4,5;0,9;2,6;4,1
2019 Q4;e201120;PKB;1,5;3,1;4,5;0,8;3,4;5,4;3,6;4,2;4,8;1,1;3,1;4,7;0,8;3,3;5,6;1,3;3,3;5
2019 Q4;e201120;IREF;0,5;1,5;2;0,5;1,5;2,75;1,49;1,5;1,51;0,88;1,5;1,83;0,5;1,5;2,63;0,77;1,63;2,31
2019 Q4;e201120;D;4,3;4,29;4,25;5,4;5;5,1;6,8;5,8;3,3;65;65;65;1,2;1,1;1,4;
2019 Q4;e201400;INF;2,5;3,5;4,5;2;3,2;4;1,9;2,8;3,5;1,5;3,8;4,5;1;3;4;1,5;2,8;4,3
2019 Q4;e201400;PKB;2;3;4;1,5;2,5;3,5;3,7;3,8;4,5;1;2,7;4;1;2,5;3,5;1,5;2,3;3,4
2019 Q4;e201400;IREF;1,25;1,5;1,75;1;1,5;2;1,5;1,5;1,5;1,25;1,5;2;1;1,5;2,25;1,25;1,5;2,25
2019 Q4;e201400;D;4,3;4,25;4,2;5,5;5,4;5,4;5;4;4;65;70;70;1,25;1;0,75;
2019 Q4;e201500;INF;1,9;2,6;3,5;1,2;1,7;2,7;2,1;2,3;2,4;2,3;2,8;3,7;1,2;1,8;3;1,7;2,3;2,9
2019 Q4;e201500;PKB;2,8;3,6;4,3;2,5;3,4;4,2;4,1;4,3;4,5;2,9;3,7;4,2;2,6;3,4;4;2,8;3,5;4,2
2019 Q4;e201500;IREF;1,5;1,5;1,75;1,25;1,5;1,75;1,5;1,5;1,5;1,5;1,5;1,7;1,2;1,5;1,8;1,4;1,5;1,8
2019 Q4;e201500;D;4,3;4,3;4,25;5,5;5,4;5,3;7,2;6,5;5,5;60;60;60;1,3;1,3;1,6;
2019 Q4;e201306;INF;1,2;3,2;6,2;0,5;2,8;5,5;2,29;2,3;2,31;1,2;3,4;6,5;0,9;3;5,5;0,7;2,9;5,1
2019 Q4;e201306;PKB;1,1;3,5;4,9;0,5;2,7;5,1;4,2;4,4;4,5;0,8;3;4,9;-0,1;2,9;5,2;1;3,5;5,3
2019 Q4;e201306;IREF;1,25;1,5;2,5;1;1,5;4,5;1,5;1,5;1,5;1,45;1,5;2,2;1,25;1,5;4;1;1,6;3,7
2019 Q4;e201306;D;4,3;4,3;4,3;5,2;5,2;5,1;6,2;6,1;4,8;65;69;75;1,2;0,3;0,9;
2019 Q4;e201203;INF;2,4;3,4;4,4;0,6;2,6;4,6;2,29;2,3;2,31;2,6;3,6;4,6;0,4;2,4;4,4;0,5;2,5;4,5
2019 Q4;e201203;PKB;2;4;6;1,5;3,5;5,5;3,6;4,6;5,6;1,7;3,7;5,7;1,5;3,5;5,5;1,5;3,5;5,5
2019 Q4;e201203;IREF;1;1,5;2;0,5;1,5;2,5;1,5;1,5;1,5;1;1,5;2;0,5;1,5;2,5;0,5;1,5;2,5
2019 Q4;e201203;D;4,3;4,35;4,38;5,4;5,1;5,3;6,8;8,9;8,1;65;64;64;1,1;0,9;1,4;
2019 Q4;e201301;INF;3,1;3,3;3,4;2,8;3;3,1;2,8;3;3,2;2,9;3,2;3,4;2,7;2,8;3;2,8;3;3,2
2019 Q4;e201301;PKB;3;3,1;3,3;2,9;3;3,1;3,9;4,1;4,2;3,1;3,3;3,5;2,9;3,2;3,3;3,1;3,2;3,3
2019 Q4;e201301;IREF;;;;;;;;;;;;;;;;;;
2019 Q4;e201301;D;;;;;;;;;;;;;;;;
2019 Q4;e201115;INF;3,1;3,6;3,9;2,7;3,3;3,9;2,2;2,3;2,4;3,1;3,6;3,9;2,7;3,3;3,9;1,9;2,9;3,9
2019 Q4;e201115;PKB;3,1;3,6;3,9;2,1;3,1;4,1;4,1;4,2;4,3;3,2;3,7;4;2,3;3,3;4,3;2;3,4;4,8
2019 Q4;e201115;IREF;1,5;1,5;1,67;1,5;1,5;2;1,5;1,5;1,5;1,5;1,5;1,54;1,5;1,5;1,94;1,5;1,5;1,8
2019 Q4;e201115;D;;;;;;;;;;;;;;;;
2019 Q4;e201114;INF;;;;;;;2,2;2,3;2,4;0,5;2,6;4,7;0,5;2,5;4,5;0,5;2,2;3,9
2019 Q4;e201114;PKB;;;;;;;3,8;4,3;4,8;2;3,5;5;1;3;5;1,8;3,5;5,2
