
2021 Q3;e201119;INF;4;4,6;5,2;2;2,5;3,2;4,4;4,6;4,8;3,8;5;5,5;1,5;2,5;3,5;2,2;3,4;4,5
2021 Q3;e201119;PKB;4,5;5,2;5,6;4;5,2;6;4,8;5;5,5;4,5;5,5;6,5;4;5;6,5;3,4;4,5;6
2021 Q3;e201119;IREF;0,1;0,58;1,5;0,1;1,33;2,33;0,09;0,1;0,22;0,1;0,39;1,15;0,1;1,17;2,15;0,92;1,34;2,01
2021 Q3;e201119;D;;;;;;;;;;;;;;;;
2021 Q3;e201301;INF;4,5;5;5,2;3,4;3,8;4;4,9;5,6;5,8;4,7;4,9;5,3;3,5;3,7;3,9;4,6;4,8;5,3
2021 Q3;e201301;PKB;3,8;4,2;4,5;3,6;4;4,3;3,8;4,3;5,5;3,5;3,9;4,1;3,8;4,3;4,5;3,3;3,9;4,1
2021 Q3;e201301;IREF;;;;;;;;;;;;;;;;;;
2021 Q3;e201301;D;;;;;;;;;;;;;;;;
2021 Q3;e201127;INF;2,4;3,8;5;1,5;3;4,6;4;4,7;5;3;4,3;5,3;2;3,1;4,8;2,5;4,4;5
2021 Q3;e201127;PKB;2,5;4;5,5;1,2;3,2;4,5;3;5,6;6;2,4;4,8;5,5;1,8;3,7;4,8;2,7;4,4;5,2
2021 Q3;e201127;IREF;0,5;0,8;2,5;1;2,1;3;0;0,1;0,5;0;0,65;2,5;0,5;1,9;3;0,1;1,66;3
2021 Q3;e201127;D;4,55;4,43;4,34;6;5,5;5;8,1;7,8;7,3;73;85;95;4,5;4,2;2;
2021 Q3;e201306;INF;0,5;3,4;5,9;-3,1;2,2;7,5;4,6;4,7;5,3;0,5;4,4;9,5;-1;3,9;12;0;4,1;8,5
2021 Q3;e201306;PKB;0,5;3,4;5,9;-3,1;2,2;7,5;4,9;6,3;7,5;-1;4,9;7,5;0;3;9;0,5;3,9;6,5
2021 Q3;e201306;IREF;0,1;0,7;2,5;0,1;1,5;4,5;0,1;0,1;0,2;0,1;0,9;2,1;0,1;1,7;4,8;0;2,1;6,5
2021 Q3;e201306;D;4,57;4,55;4,4;5,6;4,7;4,5;8,3;6,8;7;71;89;95;4,2;2,7;1,5;
2021 Q3;e202101;INF;0,9;2,9;4,9;0,6;2,9;5,2;3,9;4,4;4,9;1,2;3,3;5,2;0,7;3;5,3;0,5;3;5,5
2021 Q3;e202101;PKB;1,7;4,7;7,7;2,3;5,5;8,7;4,3;5;5,7;1,8;4,8;7,8;2,4;5,6;8,8;0,8;3,8;6,8
2021 Q3;e202101;IREF;0,6;1,42;2,2;0,5;1,5;2,5;0,1;0,15;0,2;0,3;1,13;1,9;0,5;1,5;2,5;0,4;1,4;2,4
2021 Q3;e202101;D;;;;6;5,6;4,9;;;;;;;;;;
2021 Q3;e201803;INF;3;3,8;4,6;2,1;3,2;4,3;4,4;4,6;4,8;3;4;5;1,5;3;4,5;2,5;3,5;4,5
2021 Q3;e201803;PKB;3,5;4;4,5;2,8;3,5;4,2;4,9;5,1;5,3;3,5;4,5;5,5;1,5;3;4,5;3;4;5
2021 Q3;e201803;IREF;0,5;0,75;1;0,9;1,25;1,6;0,1;0,11;0,12;0,4;0,6;0,9;0,5;1,25;2;0;1;2,5
2021 Q3;e201803;D;4,55;4,55;4,5;6;6;6,2;8;6;5;65;60;55;4;3;2;
2021 Q3;e201115;INF;3,7;4,2;4,7;3,2;4,2;5,2;4,6;4,7;4,8;4,3;4,8;5,3;3;4;5;3;4;5
2021 Q3;e201115;PKB;3,9;4,9;5,9;3;4,5;6;4,7;4,8;5;3,9;4,9;5,9;3,2;4,7;6,2;3;4,5;6
2021 Q3;e201115;IREF;0,1;0,75;1;0,1;1,5;1,75;0,1;0,1;0,13;0,1;0,63;0,88;0,13;1,38;1,63;0,31;1,21;1,48
2021 Q3;e201115;D;;;;;;;;;;;;;;;;
2021 Q3;e201102;INF;2,8;4,4;5,8;2,2;3,5;5,5;4,9;5,5;6,8;3;4,2;5,8;2,9;3,5;5;3;4,3;5,8
2021 Q3;e201102;PKB;3;5;6;2,5;4;5,5;4;5;5,5;2,5;4,5;5,5;2,5;4,7;5,5;2;3,8;5
2021 Q3;e201102;IREF;0,1;0,75;2,5;1;1,25;3,5;0,1;0,15;0,5;0,1;0,75;2,5;0,3;1,5;3;0,75;1,5;3
2021 Q3;e201102;D;4,59;4,5;4,4;5,9;5,8;5,5;5;5;4,5;;;;4,5;4,5;2,5;
2021 Q3;e202000;INF;3,2;3,7;4,2;2,9;3,4;3,9;4,4;4,7;5,3;3,9;4,5;5,1;2,4;3,4;4,4;2,7;4,1;5,5
2021 Q3;e202000;PKB;3,7;4,7;5,7;3,6;4,6;5,6;2,9;5;6,9;3,5;5,4;7,5;1,9;4,7;6,9;3;4,6;6,7
2021 Q3;e202000;IREF;0,25;0,75;1;0,75;1,25;1,5;0;0,1;1;0;0,6;1,5;0;1;2;0;0,8;2
2021 Q3;e202000;D;;;;5,9;5,4;5;;;;;;;;;;
2021 Q3;e201120;INF;2,9;4,5;6,4;1,3;3,2;5,3;4,5;4,8;5;3,5;5,2;6,9;1,3;3,3;5,3;1,9;3,7;5,5
2021 Q3;e201120;PKB;0,9;5,1;8,2;0,8;3,5;6,3;4,5;5;5,4;0,8;5;7,5;0,7;3,7;6,3;1,5;4;6,4
2021 Q3;e201120;IREF;-0,1;0,96;2,25;-0,1;1,21;3,08;0,05;0,12;0,33;-0,1;0,72;2,08;-0,02;1,15;2,96;0,03;1,09;2,57
2021 Q3;e201120;D;4,58;4,5;4,42;6;5,8;5,5;8,4;7,1;6,3;69;70;73;5;4,8;1,7;
2021 Q3;e201114;INF;;;;;;;3,7;4,7;5,7;1,5;4,1;6,7;0;3;6;0,9;3,4;5,9
2021 Q3;e201114;PKB;;;;;;;0;5;7;0;5;7;0;3,9;6,5;0;4;6,5
2021 Q3;e201114;IREF;;;;;;;0;0,13;1,5;0;0,46;1,5;0;0,46;1,5;0;0,47;2,5
2021 Q3;e201114;D;;;;;;;;;;;;;;;;
2021 Q3;e201400;INF;2,5;4,5;7;1,5;4;8;3,5;5;6;2,6;4,8;6,5;0,9;3,8;5,5;2,5;4;5,5
2021 Q3;e201400;PKB;2;4;6;1,5;3,5;5,5;3,5;4;5;-1;3;6;-1;2;4,5;1,8;2,5;3,7
2021 Q3;e201400;IREF;0,1;0,75;2,25;0,25;1,5;2,5;0,1;0,1;0,2;-0,1;0,75;2,5;-0,1;1,5;3,5;0,15;1,25;2
2021 Q3;e201400;D;4,7;4,6;4,5;6;5,6;5,5;3;3;3;75;85;95;2;1,25;0,75;
2021 Q3;e201203;INF;2,6;4,6;6,6;2,1;4,1;6,1;4,1;4,6;5,1;2,7;4,7;6,7;2,1;4,1;6,1;2;4;6
2021 Q3;e201203;PKB;3,2;5,2;6,2;3;5;6;4,9;5,4;5,9;3,1;5,1;6,1;3;5;6;2,6;4,6;5,6
2021 Q3;e201203;IREF;0,1;0,25;2;0,1;0,5;3;0,1;0,1;0,13;0,1;0,22;2;0,1;0,5;3;0,1;0,63;2,2
2021 Q3;e201203;D;4,55;4,46;4,42;5,8;5,2;4,6;8,6;8,4;7,9;70;75;80;4,8;4,5;3,6;
