
2017 Q4;e201113;INF;2;2,4;2,8;2;2,7;3,4;1,9;2;2,1;1,7;2,2;2,7;1,9;2,6;3,3;1,8;2,5;3,2
2017 Q4;e201113;PKB;3,4;3,7;4;2,8;3,5;4,2;4,2;4,4;4,6;3,4;3,9;4,4;2,9;3,6;4,3;3,3;3,9;4,5
2017 Q4;e201113;IREF;1,25;1,5;1,75;2;2,25;2,5;1,49;1,5;1,51;1,45;1,5;1,55;1,85;2,05;2,25;1,75;1,95;2,15
2017 Q4;e201113;D;4,26;4,19;4,1;7,3;6,6;6,5;;;;;;;;;;
2017 Q4;e201400;INF;2;2,5;3,5;1,5;2,7;3,8;1,8;2;2,2;1,5;2,9;3,5;1,5;2,7;4;1;2,5;4
2017 Q4;e201400;PKB;2;3;4;1;2,5;4;3,7;3,9;4,3;2;3;4;1,5;2,5;4;1,5;2,5;3,5
2017 Q4;e201400;IREF;1,5;1,75;2,5;1,25;2;3;1,5;1,5;1,5;1,25;1,75;2;1;2;3;2;2,5;3,5
2017 Q4;e201400;D;4,2;4;4,3;6,5;6;5,8;5;5;3;65;70;70;1,8;1;1;
2017 Q4;e201306;INF;0,5;2;4,5;0;3;6;1,9;2;2,1;0,5;2,2;3,9;0;2,5;5,5;0,3;2,5;4,7
2017 Q4;e201306;PKB;2,2;3,6;5,4;-0,1;2,9;5,9;4,2;4,4;4,6;3,2;4,3;5,4;1,1;3,3;4,7;1,4;3,8;5,1
2017 Q4;e201306;IREF;1,5;1,5;2,1;1,25;1,5;3,5;1,5;1,5;1,5;1,5;1,5;1,8;1,25;1,5;4;1,3;1,9;4,5
2017 Q4;e201306;D;;4,15;4,1;6,6;6,3;6;4,8;6,3;7;;50;57;2,3;2;2,1;
2017 Q4;e201203;INF;1;2;3;0,8;2,8;4,8;1,9;2;2,1;1,3;2,3;3,3;0,7;2,7;4,7;0,5;2,5;4,5
2017 Q4;e201203;PKB;3;4;5;1,7;3,7;5,7;4,4;4,5;4,6;3,3;4,3;5,3;1,8;3,8;5,8;1,6;3,6;5,6
2017 Q4;e201203;IREF;1,5;1,67;1,75;1,5;2,17;2,25;1,5;1,5;1,5;1,5;1,54;1,71;1,5;2;2,25;1,5;2,08;2,18
2017 Q4;e201203;D;4,26;4,17;4,1;7,3;6;6;5,8;8,4;8;54;62;60;2,4;2,2;1,8;
2017 Q4;e201120;INF;0,3;2;3,5;0;2,5;4,5;1,9;2;2,1;0,2;2,2;4;-0,5;2,5;4,9;-0,2;2,3;4,4
2017 Q4;e201120;PKB;2,5;3,7;4,8;0,9;3,2;5,1;4,2;4,5;4,7;1,3;4;6;0,4;3,4;5,4;1,3;3,5;5,3
2017 Q4;e201120;IREF;1,15;1,65;2,15;0,75;2;3;1,49;1,5;1,51;0,54;1,54;4,04;0,5;1,87;4,37;0,86;1,86;3,86
2017 Q4;e201120;D;4,26;4,24;4,24;7,1;6,1;5,6;5,7;8,3;6,8;54;62;65;2,3;2,2;2,1;
2017 Q4;e201127;INF;1,2;2;2,8;1,1;2;2,9;1,9;2;2,1;1;2,4;3,1;0,7;1,9;3,3;1,1;2;2,9
2017 Q4;e201127;PKB;2,8;4,9;5,5;2,3;4,2;4,7;4,3;4,5;4,7;2,1;4,1;4,6;1,6;4,2;4,7;1,7;4,2;4,6
2017 Q4;e201127;IREF;1;1,5;2,25;1,25;2,25;3;1,49;1,5;1,51;1;1,5;2,25;1,25;1,94;2,75;1,2;1,89;2,4
2017 Q4;e201127;D;4,26;4,13;4,09;7,3;5,9;4,9;5,6;5,4;5,6;55;60;65;2;1,9;1,7;
2017 Q4;e201100;INF;2,4;3,3;4,3;2,6;4,1;4,7;1,9;2;2,1;2,2;3;3,6;2,5;3,8;4,1;2,3;3,3;3,7
2017 Q4;e201100;PKB;2,7;3,3;4;2,6;3,3;3,6;4,3;4,4;4,5;3,1;3,6;4;2,6;3;3,7;2,7;3,2;3,8
2017 Q4;e201100;IREF;1,7;2,3;2,75;2,2;2,75;3;1,49;1,5;1,51;1,65;1,9;2,25;2;2,65;3;1,8;2,3;2,5
2017 Q4;e201100;D;4,26;4,28;4,33;6,5;6,9;7,2;4,8;4,9;4,8;56;62;59;2,4;2,2;1,9;
2017 Q4;e201202;INF;1,6;2,9;3,1;1,3;2,9;5,8;1,99;2;2,01;1,7;2,6;3,8;1,1;3;5,4;1,4;2;3,8
2017 Q4;e201202;PKB;2,2;4,2;5,9;1,2;3,7;5,6;4,2;4,4;4,5;2,8;4,2;5;1,2;3,6;5,4;2,4;3,8;4,9
2017 Q4;e201202;IREF;0,25;1,67;4,25;0,75;2,5;4,75;1,49;1,5;1,51;0,67;1,54;3,42;1,26;2,31;3,83;1,26;2,31;3,83
2017 Q4;e201202;D;;;;;;;;;;;;;;;;
2017 Q4;e201118;INF;2,5;2,8;3,3;2,5;3;3,5;1,99;2;2,01;2;2,5;2,9;2,3;2,8;3,5;2,3;2,7;3,5
2017 Q4;e201118;PKB;4;4,3;4,7;3;3,7;4;4,4;4,5;4,7;3,3;3,8;4;2,5;3,3;3,5;3;3,4;3,6
2017 Q4;e201118;IREF;1,5;1,85;2;2;2,25;2,5;1,49;1,5;1,51;1,5;1,7;1,75;2;2,2;2,5;1,75;2;2,5
2017 Q4;e201118;D;4,26;4,2;4,18;7,3;5,6;5;5,7;8,5;5;55;58;60;2,3;2,1;1,4;
2017 Q4;e201131;INF;2;2,5;2,7;2,5;2,8;3;1,99;2;2,01;1,9;2,4;2,7;2,4;2,8;3,2;2,06;2,44;2,78
2017 Q4;e201131;PKB;4;4,3;4,5;3,2;3,6;3,7;4,3;4,4;4,5;4;4,5;4,6;3,2;3,4;3,8;3,1;3,64;3,88
2017 Q4;e201131;IREF;1,5;1,75;1,92;1,92;2,25;2,5;1,49;1,5;1,51;1,5;1,63;1,67;1,75;2,08;2,33;1,75;2,03;2,18
2017 Q4;e201131;D;;;;7,3;6;;5,6;7;;;;;;;;
2017 Q4;e201115;INF;2,2;2,5;2,7;2,2;2,7;3,2;1,9;2;2,1;2,1;2,3;2,5;2;2,5;3;1,4;2,4;3,4
2017 Q4;e201115;PKB;3,9;4,1;4,3;3,2;3,7;4,2;4,4;4,5;4,6;4,1;4,3;4,5;3,5;4;4,5;3;4;5
2017 Q4;e201115;IREF;1,5;1,67;1,75;1,5;2,17;2,25;1,5;1,5;1,5;1,5;1,54;1,58;1,5;2;2,13;1,5;2,1;2,16
2017 Q4;e201115;D;;;;;;;;;;;;;;;;
2017 Q4;e201301;INF;1,9;2,1;2,3;2,3;2,5;2,7;1,5;1,8;2;1,9;2,1;2,4;2,1;2,2;2,6;2,2;2,6;2,7
2017 Q4;e201301;PKB;3,9;4,2;4,4;3,7;3,9;4,2;3,9;4,3;4,5;3,1;3,5;3,8;3,2;3,4;3,6;3,3;3,6;3,9
2017 Q4;e201301;IREF;;;;;;;;;;;;;;;;;;
2017 Q4;e201301;D;;;;;;;;;;;;;;;;
2017 Q4;e201107;INF;1,7;2,1;2,6;1,9;2,8;3,6;1,98;2;2,02;1,7;2,2;2,7;1,7;2,6;3,5;1,7;2,4;3,1
2017 Q4;e201107;PKB;2,8;3,4;4;2;3;4;4,4;4,5;4,6;3,4;4;4,6;2,5;3,3;4;2,9;3,5;4,2
2017 Q4;e201107;IREF;1,5;1,64;1,8;2,25;2,75;3,25;1,49;1,5;1,51;1,5;1,54;1,65;1,7;2,21;2,7;1,7;2,15;2,6
2017 Q4;e201107;D;4,26;4,17;4,17;7,3;6,1;5,7;4,8;6;5,7;55;60;58;2,4;2,5;2,1;
2017 Q4;e201114;INF;;;;;;;;;;1;2,1;3,2;0,6;2,2;3,8;1;2,2;3,4
2017 Q4;e201114;PKB;;;;;;;4,1;4,5;4,9;2,7;4;5,3;2,1;3,8;5,5;2,1;3,8;5,5
