
2022 Q3;e201302;INF;5;10;20;4;9;20;11,5;12,5;13,5;7;11;19;5;9;17;5;8,5;16
2022 Q3;e201302;PKB;-3;2;5;-3,5;1,5;4,5;3,7;4,2;4,7;-2;2;4;-2;2;4;-1;2;3,5
2022 Q3;e201302;IREF;7;9,5;12;6;9;12;5,3;5,4;5,5;7;9;11;6;9;12;5,5;7,5;11
2022 Q3;e201302;D;4,6;5;5,5;5,3;5,4;5,5;13;12;8;110;120;130;2;0;1;
2022 Q3;e201114;INF;;;;;;;9,5;13,7;18;3,6;10,1;16,6;0;5,3;11,6;1,1;6,8;12,5
2022 Q3;e201114;PKB;;;;;;;1,4;4,4;6,4;-2;1;4;-0,5;2,5;5,5;0;3;6
2022 Q3;e201114;IREF;;;;;;;3,6;5,4;8,5;2,5;6,75;10,5;0;5;9;0,5;5;7,5
2022 Q3;e201114;D;;;;;;;;;;;;;;;;
2022 Q3;e201803;INF;7,5;8,2;9;3,5;4,5;6;13;13,3;13,6;8;9,5;11,5;2,5;6;9,5;7;8,5;10
2022 Q3;e201803;PKB;1;2,5;3,5;1,5;3,5;5,5;4,3;4,6;4,9;0;2;4;1,5;3,5;5,5;2,4;3,3;4,2
2022 Q3;e201803;IREF;6;6,75;7,5;3,5;4,5;6,5;5,3;5,4;5,5;6;6,5;7;3;5;7;4;5;6
2022 Q3;e201803;D;4,7;4,8;4,9;5,2;5,5;6;13;10,5;7,5;95;85;80;2;-1;2;
2022 Q3;e201400;INF;8;15;20;5;10;20;8;15;18;5;13;20;4;8;12;5;8;10
2022 Q3;e201400;PKB;-2;1;4;-1;2;4;-0,5;2,5;7;-3;1;5;-1;1,5;4,5;1;2;3,5
2022 Q3;e201400;IREF;5;7;10;3;6;10;4;5;7;3;6;8;2;5;8;3;5;8
2022 Q3;e201400;D;4,8;4,7;4,7;5;5;4,7;6;3,5;2;110;100;95;1;-1;0,75;
2022 Q3;e201500;INF;4,6;6,1;8,7;2,1;3,5;6,1;12,3;13,5;14,7;4,3;6,4;10,2;2,3;3,8;6,3;4,8;6,3;8,7
2022 Q3;e201500;PKB;1,4;2,7;3,4;2,8;3,6;4,8;3,7;4,3;4,8;1,1;2,4;3,6;2,2;3,7;4,8;2,3;3,5;4,6
2022 Q3;e201500;IREF;5;6;7;2,5;3,5;5;5,26;5,3;5,45;4,9;5,9;7;2,5;3,5;4,5;3,6;4,4;5,3
2022 Q3;e201500;D;4,67;4,6;4,45;5,2;5,3;5,1;12,8;10,3;8;100;95;80;2,6;1,2;2;
2022 Q3;e201115;INF;9,6;11,6;13,6;7,8;11,8;15,8;13,5;14;14,5;10,9;12,9;14,9;7,6;11,6;15,6;5,5;10,5;15,5
2022 Q3;e201115;PKB;1;2;3;1;3;5;3,3;3,8;4,3;0,3;1,3;2,3;0,9;2,9;4,9;0,8;3,3;5,8
