
2022 Q2;e201500;INF;4;5,8;9;1,5;3,2;5,2;10,8;12,2;13,3;3,9;5,5;8;1,3;3,1;5,1;4,8;5,4;5,9
2022 Q2;e201500;PKB;1,2;2,7;3,8;1,8;3,2;4,6;3,8;4,4;4,8;1,5;3,1;4,1;2,5;3,5;4,5;2,5;3,6;4,5
2022 Q2;e201500;IREF;5,5;6,3;7,5;2,5;3,8;5;5,4;5,7;5,9;4,9;5,6;7;2;3,5;4,5;3,7;4,6;5,4
2022 Q2;e201500;D;4,65;4,5;4,4;5,1;5;4,9;11;8;7;110;90;70;2,8;2,4;1,9;
2022 Q2;e201119;INF;8,5;10,4;13,5;3,5;5,5;8;12,8;13,8;15;8;10;12,5;3;4,5;6,5;5;6,8;9
2022 Q2;e201119;PKB;-0,5;0,8;2,1;3;4,1;5,2;3,9;4,5;5,6;0,4;1,5;3,2;3,2;4;4,9;2,8;3,6;4,6
2022 Q2;e201119;IREF;6,5;7,5;10;3,5;4,25;8,5;5,5;6,13;7;5,45;7,25;9,5;3,25;4,13;8;3,8;4,9;7
2022 Q2;e201119;D;;;;;;;;;;;;;;;;
2022 Q2;e201803;INF;5;7,5;10;2;6;10;10;12,5;15;5;8;11;2,5;6;9,5;5;7;9
2022 Q2;e201803;PKB;1;2,5;4;1;3;5;4;4,5;5;2,5;3,5;4,5;1;3;5;2,8;3,8;4,8
2022 Q2;e201803;IREF;7;8;9;3;5;7;5,4;5,6;5,8;5,5;6,5;7,5;3;5;7;4;5;6
2022 Q2;e201803;D;4,7;4,8;4,9;5,5;6;6,5;10;7;5;95;85;80;2;1;0;
2022 Q2;e201802;INF;4;9;14;0;5;10;9;12;15;6;8,5;11;2;5;8;3;5,5;8
2022 Q2;e201802;PKB;-2;2;6;-2;2;6;2;4;6;0;2,5;4;0;2;5;1,5;3;4,5
2022 Q2;e201802;IREF;5;7;9;2;6;8;6;7;8,5;5;6;8;0;3;6;2;3,5;5
2022 Q2;e201802;D;;;;;;;;;;;;;;;;
2022 Q2;e201115;INF;8,3;11,3;14,3;8,3;12,3;16,3;12,5;13,5;14,5;8,6;11,6;14,6;8,2;12,2;16,2;5,8;10,8;15,8
2022 Q2;e201115;PKB;1,6;2,6;3,6;2,3;3,8;5,3;3,3;3,8;4,3;1,7;2,7;3,7;2,4;3,9;5,4;1,8;3,8;5,8
2022 Q2;e201115;IREF;7,5;8;10,25;4;7;8;5,63;5,77;6,02;7,38;7,88;9,83;4,13;7;7,38;4,83;6,15;6,21
2022 Q2;e201115;D;;;;;;;;;;;;;;;;
2022 Q2;e202101;INF;6;9;11;1,5;5,7;9;12,5;13,1;13,7;5,5;8,6;11,5;2,5;5,4;8;5;6,1;7,2
2022 Q2;e202101;PKB;1,5;3,3;5,5;1;3,5;5;4,3;4,8;5,4;1,5;3,5;5;1;3,6;4,8;2,1;3,8;4,8
2022 Q2;e202101;IREF;3,5;6,5;8;1,5;5;7;5,2;5,3;5,7;5,5;6,4;7,4;4;4,6;5;3,8;4,6;5
2022 Q2;e202101;D;;;;;;;;;;;;;;;;
2022 Q2;e201302;INF;5;10;20;4;9;20;10;11,5;14,5;6;10;18;5;9;17;4;8;16
2022 Q2;e201302;PKB;3,2;5,2;7,2;-4,5;1,5;4,5;-4;2;4;-3;2;5;-2;2;6;-1;2;4
2022 Q2;e201302;IREF;6,5;9;12;5;8;14;5,5;6;7;6,5;9;12;5;9;14;5,5;7;12
2022 Q2;e201302;D;4,6;5;5,5;5,3;5,4;5,4;12;11;7;120;130;140;2;0;1;
2022 Q2;e201107;INF;9,5;11,3;13,5;3,5;4,4;6;11,5;13;15;9,5;11,2;13;3,5;4,4;6;5,9;6,8;7,9
2022 Q2;e201107;PKB;-0,7;1,6;3,7;2;4,2;4,9;3,8;4,9;5,5;-0,2;2,3;3,8;2;4;4,9;2,3;3,8;5
2022 Q2;e201107;IREF;4;6,5;7,5;3,5;5,3;6;5;5,3;5,6;4,5;6,3;7,1;3,8;5,1;5,9;3,8;4,8;5,5
2022 Q2;e201107;D;4,59;4,45;4,41;5,1;4,7;4,5;10;9;7;110;95;85;2,8;1,9;1,8;
2022 Q2;e201127;INF;4;6,8;10;1,5;3,2;7;9;12,9;16;2,5;6,8;11;1;3,2;10;2,5;5,6;9
2022 Q2;e201127;PKB;0;3,3;6;1;3,5;5,5;0,5;4,1;5,5;0,5;3,4;5,5;1;3,7;5,5;1,5;3,6;5,5
2022 Q2;e201127;IREF;6,5;7,85;10;2,5;4,35;8;5;5,77;8;4,5;6,75;9;3,5;4,15;7;3,5;4,55;6,5
2022 Q2;e201127;D;4,57;4,42;4,36;5,1;4,7;4,3;13;9;6,5;110;115;120;2,4;1,9;1,5;
2022 Q2;e201306;INF;-0,2;8,8;17,8;-0,5;5,5;15,5;9,1;13,1;17,1;0,1;9,1;18,5;-1;4,1;17;2;5,9;16
2022 Q2;e201306;PKB;-1,6;1,4;4,4;-1,5;2,5;6,5;2,6;4,6;5,6;0,1;1,8;5,1;-2;2,2;5;-0,5;3,1;6,5
2022 Q2;e201306;IREF;7;8;10;6;8;12;5,5;6,5;8,5;6,5;8;11;4,5;8;14;4;5,4;9,5
2022 Q2;e201306;D;4,61;4,42;4,3;4,9;4,5;4,5;10,1;9,8;7,5;115;125;125;1,3;0,7;1,5;
2022 Q2;e201102;INF;4,5;7,5;10,5;3,5;6;9;7;10,5;14,5;5;8;11;4;6;9;4,5;6;9
2022 Q2;e201102;PKB;1;3,5;5;1;3;6;2,5;3,7;5;2,2;4;5,7;1,5;4;5,5;2;3,8;6
2022 Q2;e201102;IREF;4;7;10;3;4,5;8;5;6;9;3;6;9;3;4;6;3;4,5;6
2022 Q2;e201102;D;4,6;4,5;4,4;5;5,5;5,5;7;6;5;;;;3;2,5;3,8;
