
2021 Q1;e201113;INF;2,3;2,8;3,3;2;2,7;3,4;2;2,4;2,8;2,2;2,7;3,2;2,1;2,8;3,5;2;2,7;3,4
2021 Q1;e201113;PKB;5;5,5;6;2,7;3,4;4,1;4;4,5;5;3,5;4;4,5;2,8;3,5;4,2;3;3,8;4,6
2021 Q1;e201113;IREF;0,09;0,1;0,11;0,1;0,5;1;0,09;0,1;0,11;0,1;0,14;0,4;0,1;0,5;0,95;0,1;0,35;0,7
2021 Q1;e201113;D;4,42;4,26;4,18;5,9;5,8;5,7;;;;;;;;;;
2021 Q1;e201119;INF;2,2;2,7;3,5;2,1;2,8;3,8;2,6;3;3,5;2,1;2,8;3,6;2,2;2,6;3,6;2,3;2,7;3,6
2021 Q1;e201119;PKB;4,5;5,9;6,5;2,7;3,9;4,8;3,8;4,5;4,8;4,2;5,2;6,2;3,5;5;6,2;3,5;4,4;5,1
2021 Q1;e201119;IREF;0,09;0,1;0,67;0,09;0,1;1,67;0,09;0,1;0,23;0,09;0,1;1,15;0,1;0,4;2,15;0,37;1,13;1,97
2021 Q1;e201119;D;;;;;;;;;;;;;;;;
2021 Q1;e201203;INF;0,5;2,5;4,5;1;3;5;0,1;3,1;5,1;0,8;2,8;4,8;1;3;5;0,8;2,8;4,8
2021 Q1;e201203;PKB;2,9;4,9;6,9;2,6;4,6;6,6;2,7;4,7;6,7;2,7;4,7;6,7;3;5;7;2,1;4,1;6,1
2021 Q1;e201203;IREF;0,1;0,1;1;0,1;0,1;1,25;0,1;0,1;0,13;0,1;0,1;1;0,1;0,18;1,5;0,1;0,48;1,28
2021 Q1;e201203;D;4,5;4,35;4,3;5,8;5;4,6;6,2;5,9;6,7;65;72;70;4,5;3,6;3,6;
2021 Q1;e202000;INF;1,2;2,3;3,4;2,1;3,2;4,2;2,1;3,1;4,1;1,6;2,8;3;1,4;2,9;4,4;1,5;2,9;4,3
2021 Q1;e202000;PKB;2,4;5,4;8,4;1,3;4,3;7,9;2;4,1;6;3;5;7;1,5;4,2;6,5;2,4;4,4;6,5
2021 Q1;e202000;IREF;0;0,1;0,5;0;0,5;1;0;0,1;1;0;0,14;1;0;0,7;1,5;0;0,7;1,5
2021 Q1;e202000;D;;;;6,3;5,8;5,4;;;;;;;;;;
2021 Q1;e201306;INF;1;3,1;9;-0,5;2,9;8;2;3,5;5;1,3;2,9;7,5;-1;2,5;10;-1;3,2;7,5
2021 Q1;e201306;PKB;1;7;12;1,5;3,5;5,5;0,3;4,4;6,5;-1;5,2;10;0;3;9;0;3,9;7
2021 Q1;e201306;IREF;0;0,1;0,5;0;1;2,5;0,1;0,1;0,2;0;0,6;1;0;1;3,5;0;1,1;6
2021 Q1;e201306;D;4,57;4,33;4,23;6;5;4,8;5;6,7;7;70;75;80;3,9;3,5;3;
2021 Q1;e201500;INF;1,5;2,4;3,6;0,5;2,2;3,4;2,8;3,4;4,2;1,2;2,2;3,4;0,8;1,8;3,2;1,5;2,3;3,3
2021 Q1;e201500;PKB;3;5,6;7,2;2;3,5;5,4;1,8;4;5,2;2,8;4,5;6;2,5;4;5,5;2;3,9;5
2021 Q1;e201500;IREF;0,1;0,1;1;0,1;0,5;1;0,1;0,1;0,5;0,1;0,5;1;0,1;0,5;1,5;0,1;0,4;1,2
2021 Q1;e201500;D;4,55;4,45;4,35;6,2;6;5,8;4,5;5,5;6;60;65;70;3,3;3;2,8;
2021 Q1;e201127;INF;1,5;2,3;3,5;1,4;2,1;3,6;1,7;3,2;3,7;1,5;2,2;3,8;1,4;2,1;3,9;1,8;2,6;3,2
2021 Q1;e201127;PKB;2,5;4,3;5,4;1,5;4;4,8;2,2;4,1;5,4;1,8;3,7;4,5;2;4;4,8;1,5;2,6;4
2021 Q1;e201127;IREF;-1;0,1;1;-1;0,5;1,5;-1;0,1;1;-1;0,28;1,5;-0,5;0,77;2;-0,5;0,65;2
2021 Q1;e201127;D;4,55;4,41;4,36;6,2;6;5,7;5,8;6,4;6;70;80;90;4,2;3,5;1,8;
2021 Q1;e201115;INF;3,2;3,7;4,2;2;3;4;3,3;3,5;3,7;2,6;3,1;3,6;2;3;4;2;3;4
